participant_id	visit_id	session_id	datatype
A00031871	BAS1	BAS1	['anat']
A00031872	BAS1	BAS1	['anat']
A00031881	BAS1	BAS1	['anat']
A00031881	FLU1	FLU1	['anat']
A00031881	FLU2	FLU2	['anat']
A00031881	TRT	TRT	['anat']
A00031893	BAS1	BAS1	['anat']
A00031894	BAS1	BAS1	['anat']
A00032007	BAS1	BAS1	['anat']
A00032008	BAS1	BAS1	['anat']
A00032010	BAS1	BAS1	['anat']
A00032817	BAS1	BAS1	['anat']
A00032862	BAS1	BAS1	['anat']
A00032875	BAS1	BAS1	['anat']
A00032875	BAS2	BAS2	['anat']
A00032875	BAS3	BAS3	['anat']
A00032875	FLU1	FLU1	['anat']
A00032876	BAS1	BAS1	['anat']
A00033011	BAS1	BAS1	['anat']
A00033021	BAS1	BAS1	['anat']
A00033180	BAS1	BAS1	['anat']
A00033231	BAS1	BAS1	['anat']
A00033232	BAS1	BAS1	['anat']
A00033247	BAS1	BAS1	['anat']
A00033248	BAS1	BAS1	['anat']
A00033589	BAS1	BAS1	['anat']
A00033609	BAS1	BAS1	['anat']
A00033640	BAS1	BAS1	['anat']
A00033643	BAS1	BAS1	['anat']
A00033647	BAS1	BAS1	['anat']
A00033673	BAS1	BAS1	['anat']
A00033673	BAS2	BAS2	['anat']
A00033673	FLU1	FLU1	['anat']
A00033714	BAS1	BAS1	['anat']
A00033714	FLU1	FLU1	['anat']
A00033714	FLU2	FLU2	['anat']
A00033714	TRT	TRT	['anat']
A00033734	BAS1	BAS1	['anat']
A00033735	BAS1	BAS1	['anat']
A00033747	BAS1	BAS1	['anat']
A00033747	BAS2	BAS2	['anat']
A00033748	BAS1	BAS1	['anat']
A00033752	BAS1	BAS1	['anat']
A00033764	BAS1	BAS1	['anat']
A00033832	BAS1	BAS1	['anat']
A00033834	BAS1	BAS1	['anat']
A00033849	BAS1	BAS1	['anat']
A00033903	BAS1	BAS1	['anat']
A00033962	BAS1	BAS1	[]
A00033963	BAS1	BAS1	['anat']
A00033998	BAS1	BAS1	['anat']
A00034073	BAS1	BAS1	['anat']
A00034074	BAS1	BAS1	['anat']
A00034093	BAS1	BAS1	['anat']
A00034193	BAS1	BAS1	['anat']
A00034193	BAS2	BAS2	['anat']
A00034350	BAS1	BAS1	['anat']
A00034350	FLU1	FLU1	['anat']
A00034350	TRT	TRT	['anat']
A00034385	BAS1	BAS1	['anat']
A00034400	BAS1	BAS1	['anat']
A00034827	BAS1	BAS1	['anat']
A00034854	BAS1	BAS1	['anat']
A00034854	BAS2	BAS2	['anat']
A00034987	BAS1	BAS1	['anat']
A00035036	BAS1	BAS1	['anat']
A00035054	BAS1	BAS1	['anat']
A00035072	BAS1	BAS1	['anat']
A00035072	BAS2	BAS2	['anat']
A00035076	BAS1	BAS1	[]
A00035291	BAS1	BAS1	['anat']
A00035291	FLU1	FLU1	['anat']
A00035292	BAS1	BAS1	['anat']
A00035292	FLU1	FLU1	['anat']
A00035292	FLU2	FLU2	['anat']
A00035292	TRT	TRT	['anat']
A00035337	BAS1	BAS1	['anat']
A00035363	BAS1	BAS1	['anat']
A00035364	BAS1	BAS1	['anat']
A00035364	FLU1	FLU1	['anat']
A00035377	BAS1	BAS1	['anat']
A00035377	FLU1	FLU1	['anat']
A00035377	FLU2	FLU2	['anat']
A00035377	TRT	TRT	['anat']
A00035378	BAS1	BAS1	['anat']
A00035437	BAS1	BAS1	['anat']
A00035440	BAS1	BAS1	['anat']
A00035504	BAS1	BAS1	['anat']
A00035535	BAS1	BAS1	['anat']
A00035553	BAS1	BAS1	['anat']
A00035561	BAS1	BAS1	['anat']
A00035561	FLU1	FLU1	['anat']
A00035561	FLU2	FLU2	['anat']
A00035562	BAS1	BAS1	['anat']
A00035606	BAS1	BAS1	['anat']
A00035608	BAS1	BAS1	['anat']
A00035625	BAS1	BAS1	['anat']
A00035633	BAS1	BAS1	['anat']
A00035699	BAS1	BAS1	['anat']
A00035744	BAS1	BAS1	['anat']
A00035765	BAS1	BAS1	['anat']
A00035798	BAS1	BAS1	['anat']
A00035827	BAS1	BAS1	['anat']
A00035827	BAS2	BAS2	['anat']
A00035840	BAS1	BAS1	['anat']
A00035840	BAS2	BAS2	['anat']
A00035869	BAS1	BAS1	['anat']
A00035879	BAS1	BAS1	['anat']
A00035881	BAS1	BAS1	['anat']
A00035926	BAS1	BAS1	['anat']
A00035940	BAS1	BAS1	['anat']
A00035940	FLU1	FLU1	['anat']
A00035941	BAS1	BAS1	['anat']
A00035943	BAS1	BAS1	['anat']
A00035945	BAS1	BAS1	['anat']
A00035945	FLU1	FLU1	['anat']
A00035945	TRT	TRT	['anat']
A00035951	BAS1	BAS1	['anat']
A00035960	BAS1	BAS1	['anat']
A00037081	BAS1	BAS1	['anat']
A00037110	BAS1	BAS1	['anat']
A00037111	BAS1	BAS1	['anat']
A00037112	BAS1	BAS1	['anat']
A00037112	BAS2	BAS2	['anat']
A00037115	BAS1	BAS1	['anat']
A00037117	BAS1	BAS1	['anat']
A00037118	BAS1	BAS1	['anat']
A00037119	BAS1	BAS1	[]
A00037120	BAS1	BAS1	['anat']
A00037122	BAS1	BAS1	['anat']
A00037123	BAS1	BAS1	['anat']
A00037125	BAS1	BAS1	['anat']
A00037126	BAS1	BAS1	['anat']
A00037126	BAS2	BAS2	['anat']
A00037126	TRT	TRT	['anat']
A00037160	BAS1	BAS1	['anat']
A00037170	BAS1	BAS1	['anat']
A00037198	BAS1	BAS1	['anat']
A00037229	BAS2	BAS2	['anat']
A00037229	FLU1	FLU1	['anat']
A00037244	BAS1	BAS1	['anat']
A00037266	BAS1	BAS1	['anat']
A00037267	BAS1	BAS1	['anat']
A00037267	BAS2	BAS2	['anat']
A00037267	FLU1	FLU1	['anat']
A00037267	FLU2	FLU2	['anat']
A00037368	BAS1	BAS1	['anat']
A00037377	BAS1	BAS1	['anat']
A00037378	BAS1	BAS1	['anat']
A00037386	BAS1	BAS1	['anat']
A00037387	BAS1	BAS1	['anat']
A00037396	BAS1	BAS1	['anat']
A00037421	BAS1	BAS1	['anat']
A00037439	BAS1	BAS1	['anat']
A00037445	BAS1	BAS1	['anat']
A00037457	BAS1	BAS1	['anat']
A00037457	BAS2	BAS2	['anat']
A00037457	FLU1	FLU1	['anat']
A00037458	BAS1	BAS1	['anat']
A00037459	BAS1	BAS1	['anat']
A00037476	BAS1	BAS1	['anat']
A00037483	BAS1	BAS1	['anat']
A00037492	BAS1	BAS1	['anat']
A00037510	BAS1	BAS1	['anat']
A00037511	BAS1	BAS1	['anat']
A00037511	BAS2	BAS2	['anat']
A00037522	BAS1	BAS1	['anat']
A00037522	BAS2	BAS2	['anat']
A00037522	FLU1	FLU1	['anat']
A00037531	BAS1	BAS1	['anat']
A00037545	BAS1	BAS1	['anat']
A00037582	BAS1	BAS1	['anat']
A00037588	BAS1	BAS1	['anat']
A00037589	BAS1	BAS1	['anat']
A00037635	BAS1	BAS1	['anat']
A00037646	BAS1	BAS1	['anat']
A00037647	BAS1	BAS1	['anat']
A00037725	BAS1	BAS1	['anat']
A00037726	BAS1	BAS1	['anat']
A00037767	BAS1	BAS1	['anat']
A00037768	BAS1	BAS1	['anat']
A00037783	BAS1	BAS1	['anat']
A00037784	BAS1	BAS1	['anat']
A00037817	BAS1	BAS1	['anat']
A00037817	BAS2	BAS2	['anat']
A00037817	FLU1	FLU1	['anat']
A00037818	BAS1	BAS1	['anat']
A00037831	BAS1	BAS1	['anat']
A00037848	BAS1	BAS1	['anat']
A00037848	BAS2	BAS2	['anat']
A00037866	BAS1	BAS1	['anat']
A00037877	BAS1	BAS1	['anat']
A00038115	BAS1	BAS1	['anat']
A00038158	BAS1	BAS1	['anat']
A00038159	BAS1	BAS1	['anat']
A00038189	BAS1	BAS1	['anat']
A00038285	BAS1	BAS1	['anat']
A00038411	BAS1	BAS1	['anat']
A00038414	BAS1	BAS1	['anat']
A00038414	BAS2	BAS2	['anat']
A00038414	FLU1	FLU1	['anat']
A00038424	BAS1	BAS1	['anat']
A00038424	BAS2	BAS2	['anat']
A00038519	BAS1	BAS1	['anat']
A00038520	BAS1	BAS1	['anat']
A00038522	BAS1	BAS1	['anat']
A00038603	BAS1	BAS1	['anat']
A00038605	BAS1	BAS1	['anat']
A00038616	BAS1	BAS1	['anat']
A00038623	BAS1	BAS1	['anat']
A00038623	BAS2	BAS2	['anat']
A00038623	FLU1	FLU1	['anat']
A00038623	FLU2	FLU2	['anat']
A00038642	BAS1	BAS1	['anat']
A00038642	BAS2	BAS2	['anat']
A00038706	BAS1	BAS1	['anat']
A00038718	BAS1	BAS1	['anat']
A00038731	BAS1	BAS1	['anat']
A00038805	BAS1	BAS1	['anat']
A00038806	BAS1	BAS1	['anat']
A00038806	BAS2	BAS2	['anat']
A00038806	FLU1	FLU1	['anat']
A00038806	FLU2	FLU2	['anat']
A00038817	BAS1	BAS1	['anat']
A00038831	BAS1	BAS1	['anat']
A00038832	BAS1	BAS1	['anat']
A00038957	BAS1	BAS1	['anat']
A00038959	BAS1	BAS1	['anat']
A00038998	BAS1	BAS1	['anat']
A00038998	BAS2	BAS2	['anat']
A00039040	BAS1	BAS1	['anat']
A00039041	BAS1	BAS1	['anat']
A00039074	BAS1	BAS1	['anat']
A00039075	BAS1	BAS1	['anat']
A00039083	BAS1	BAS1	['anat']
A00039084	BAS1	BAS1	['anat']
A00039118	BAS1	BAS1	['anat']
A00039143	BAS1	BAS1	['anat']
A00039159	BAS1	BAS1	['anat']
A00039168	BAS1	BAS1	['anat']
A00039218	BAS1	BAS1	['anat']
A00039249	BAS1	BAS1	['anat']
A00039257	BAS1	BAS1	['anat']
A00039276	BAS1	BAS1	['anat']
A00039277	BAS2	BAS2	['anat']
A00039331	BAS1	BAS1	['anat']
A00039353	BAS1	BAS1	['anat']
A00039353	BAS2	BAS2	['anat']
A00039353	FLU2	FLU2	['anat']
A00039391	BAS1	BAS1	['anat']
A00039391	BAS2	BAS2	['anat']
A00039391	FLU1	FLU1	['anat']
A00039391	FLU2	FLU2	['anat']
A00039393	BAS1	BAS1	['anat']
A00039431	BAS1	BAS1	['anat']
A00039432	BAS1	BAS1	['anat']
A00039461	BAS1	BAS1	['anat']
A00039463	BAS1	BAS1	['anat']
A00039488	BAS1	BAS1	['anat']
A00039488	BAS2	BAS2	['anat']
A00039490	BAS1	BAS1	['anat']
A00039500	BAS1	BAS1	['anat']
A00039559	BAS1	BAS1	['anat']
A00039560	BAS1	BAS1	['anat']
A00039560	BAS2	BAS2	['anat']
A00039560	FLU1	FLU1	['anat']
A00039560	FLU2	FLU2	['anat']
A00039593	BAS1	BAS1	['anat']
A00039593	BAS2	BAS2	['anat']
A00039593	FLU1	FLU1	['anat']
A00039593	FLU2	FLU2	['anat']
A00039607	BAS1	BAS1	['anat']
A00039635	BAS1	BAS1	['anat']
A00039636	BAS1	BAS1	['anat']
A00039639	BAS1	BAS1	['anat']
A00039640	BAS1	BAS1	['anat']
A00039655	BAS1	BAS1	['anat']
A00039657	BAS1	BAS1	['anat']
A00039669	BAS1	BAS1	['anat']
A00039685	BAS1	BAS1	['anat']
A00039685	BAS2	BAS2	['anat']
A00039686	BAS1	BAS1	['anat']
A00039699	BAS1	BAS1	['anat']
A00039700	BAS1	BAS1	['anat']
A00039755	BAS1	BAS1	['anat']
A00039756	BAS1	BAS1	['anat']
A00039758	BAS1	BAS1	['anat']
A00039758	BAS2	BAS2	['anat']
A00039758	FLU1	FLU1	['anat']
A00039783	BAS1	BAS1	['anat']
A00039819	BAS1	BAS1	['anat']
A00039820	BAS1	BAS1	['anat']
A00039820	BAS2	BAS2	['anat']
A00039820	FLU1	FLU1	['anat']
A00039820	FLU2	FLU2	['anat']
A00039845	BAS1	BAS1	['anat']
A00039846	BAS1	BAS1	['anat']
A00039846	BAS2	BAS2	['anat']
A00039846	FLU1	FLU1	['anat']
A00039866	BAS1	BAS1	['anat']
A00039895	BAS1	BAS1	['anat']
A00039916	BAS1	BAS1	['anat']
A00039923	BAS1	BAS1	['anat']
A00039943	BAS1	BAS1	['anat']
A00039943	FLU1	FLU1	['anat']
A00039943	FLU2	FLU2	['anat']
A00039943	TRT	TRT	['anat']
A00039951	BAS1	BAS1	['anat']
A00039951	BAS2	BAS2	['anat']
A00039951	FLU1	FLU1	['anat']
A00039951	FLU2	FLU2	['anat']
A00039952	BAS1	BAS1	['anat']
A00039965	BAS1	BAS1	['anat']
A00039966	BAS1	BAS1	['anat']
A00039974	BAS1	BAS1	['anat']
A00039975	BAS1	BAS1	['anat']
A00039975	BAS2	BAS2	['anat']
A00039975	FLU1	FLU1	['anat']
A00039988	BAS1	BAS1	['anat']
A00040054	BAS1	BAS1	['anat']
A00040055	BAS1	BAS1	['anat']
A00040091	BAS1	BAS1	['anat']
A00040104	BAS1	BAS1	['anat']
A00040116	BAS1	BAS1	['anat']
A00040117	BAS1	BAS1	['anat']
A00040117	FLU1	FLU1	['anat']
A00040117	FLU2	FLU2	['anat']
A00040117	TRT	TRT	['anat']
A00040151	BAS1	BAS1	['anat']
A00040152	BAS1	BAS1	['anat']
A00040174	BAS1	BAS1	['anat']
A00040181	BAS1	BAS1	['anat']
A00040182	BAS1	BAS1	['anat']
A00040193	BAS1	BAS1	['anat']
A00040225	BAS1	BAS1	['anat']
A00040225	BAS2	BAS2	['anat']
A00040226	BAS1	BAS1	['anat']
A00040248	BAS1	BAS1	['anat']
A00040257	BAS1	BAS1	['anat']
A00040285	BAS1	BAS1	['anat']
A00040285	BAS2	BAS2	['anat']
A00040285	FLU1	FLU1	['anat']
A00040285	FLU2	FLU2	['anat']
A00040286	BAS1	BAS1	['anat']
A00040286	BAS2	BAS2	['anat']
A00040286	FLU1	FLU1	['anat']
A00040286	FLU2	FLU2	['anat']
A00040301	BAS1	BAS1	['anat']
A00040311	BAS1	BAS1	['anat']
A00040311	BAS2	BAS2	['anat']
A00040311	FLU1	FLU1	['anat']
A00040312	BAS1	BAS1	['anat']
A00040312	BAS2	BAS2	['anat']
A00040324	BAS1	BAS1	['anat']
A00040342	BAS1	BAS1	['anat']
A00040343	BAS1	BAS1	['anat']
A00040351	BAS1	BAS1	['anat']
A00040382	BAS1	BAS1	['anat']
A00040383	BAS1	BAS1	['anat']
A00040383	BAS2	BAS2	['anat']
A00040439	BAS1	BAS1	['anat']
A00040440	BAS1	BAS1	['anat']
A00040461	BAS1	BAS1	['anat']
A00040462	BAS1	BAS1	['anat']
A00040493	BAS1	BAS1	['anat']
A00040494	BAS1	BAS1	['anat']
A00040500	BAS1	BAS1	['anat']
A00040517	BAS1	BAS1	['anat']
A00040524	BAS1	BAS1	['anat']
A00040525	BAS1	BAS1	['anat']
A00040543	BAS1	BAS1	['anat']
A00040556	BAS1	BAS1	['anat']
A00040556	FLU1	FLU1	['anat']
A00040556	FLU2	FLU2	['anat']
A00040556	TRT	TRT	['anat']
A00040567	BAS1	BAS1	['anat']
A00040573	BAS1	BAS1	['anat']
A00040580	BAS1	BAS1	['anat']
A00040580	BAS2	BAS2	['anat']
A00040580	FLU1	FLU1	['anat']
A00040594	BAS1	BAS1	['anat']
A00040599	BAS1	BAS1	['anat']
A00040604	BAS1	BAS1	['anat']
A00040604	BAS2	BAS2	['anat']
A00040604	FLU1	FLU1	['anat']
A00040604	FLU2	FLU2	['anat']
A00040623	BAS1	BAS1	['anat']
A00040628	BAS1	BAS1	['anat']
A00040628	BAS2	BAS2	['anat']
A00040629	BAS1	BAS1	['anat']
A00040640	BAS1	BAS1	['anat']
A00040678	BAS1	BAS1	['anat']
A00040740	BAS1	BAS1	['anat']
A00040741	BAS1	BAS1	['anat']
A00040757	BAS1	BAS1	['anat']
A00040784	BAS1	BAS1	['anat']
A00040798	BAS1	BAS1	['anat']
A00040798	FLU1	FLU1	['anat']
A00040798	FLU2	FLU2	['anat']
A00040798	TRT	TRT	['anat']
A00040800	BAS1	BAS1	['anat']
A00040800	FLU1	FLU1	['anat']
A00040800	FLU2	FLU2	['anat']
A00040800	TRT	TRT	['anat']
A00040806	BAS1	BAS1	['anat']
A00040815	BAS1	BAS1	['anat']
A00040815	FLU1	FLU1	['anat']
A00040815	FLU2	FLU2	['anat']
A00040815	TRT	TRT	['anat']
A00040827	BAS1	BAS1	['anat']
A00040890	BAS1	BAS1	['anat']
A00040891	BAS1	BAS1	['anat']
A00040915	BAS1	BAS1	['anat']
A00040944	BAS1	BAS1	['anat']
A00041049	BAS1	BAS1	['anat']
A00041503	BAS1	BAS1	['anat']
A00041540	BAS1	BAS1	['anat']
A00043240	BAS1	BAS1	['anat']
A00043240	TRT	TRT	['anat']
A00043282	BAS1	BAS1	['anat']
A00043283	BAS1	BAS1	['anat']
A00043299	BAS1	BAS1	['anat']
A00043324	BAS1	BAS1	['anat']
A00043325	BAS1	BAS1	['anat']
A00043384	BAS1	BAS1	['anat']
A00043417	BAS1	BAS1	['anat']
A00043450	BAS1	BAS1	['anat']
A00043462	BAS1	BAS1	['anat']
A00043466	BAS1	BAS1	['anat']
A00043494	BAS1	BAS1	['anat']
A00043494	TRT	TRT	['anat']
A00043509	BAS1	BAS1	['anat']
A00043520	BAS1	BAS1	['anat']
A00043521	BAS1	BAS1	['anat']
A00043617	BAS1	BAS1	['anat']
A00043617	BAS2	BAS2	['anat']
A00043617	FLU1	FLU1	['anat']
A00043634	BAS1	BAS1	['anat']
A00043635	BAS1	BAS1	['anat']
A00043649	BAS1	BAS1	['anat']
A00043677	BAS1	BAS1	['anat']
A00043704	BAS1	BAS1	['anat']
A00043721	BAS1	BAS1	['anat']
A00043722	BAS1	BAS1	['anat']
A00043739	BAS1	BAS1	['anat']
A00043740	BAS1	BAS1	['anat']
A00043740	FLU1	FLU1	['anat']
A00043740	TRT	TRT	['anat']
A00043758	BAS1	BAS1	['anat']
A00043762	BAS1	BAS1	['anat']
A00043762	BAS2	BAS2	['anat']
A00043762	FLU1	FLU1	['anat']
A00043762	FLU2	FLU2	['anat']
A00043788	BAS1	BAS1	['anat']
A00043788	FLU1	FLU1	['anat']
A00043788	TRT	TRT	['anat']
A00043790	BAS1	BAS1	['anat']
A00043998	BAS1	BAS1	['anat']
A00044011	BAS1	BAS1	['anat']
A00044012	BAS1	BAS1	['anat']
A00044068	BAS1	BAS1	['anat']
A00044084	BAS1	BAS1	['anat']
A00044084	FLU1	FLU1	['anat']
A00044130	BAS1	BAS1	['anat']
A00044131	BAS1	BAS1	['anat']
A00044154	BAS1	BAS1	['anat']
A00044171	BAS1	BAS1	['anat']
A00044217	BAS1	BAS1	[]
A00044217	FLU2	FLU2	[]
A00044291	BAS1	BAS1	['anat']
A00044307	BAS1	BAS1	['anat']
A00044344	BAS1	BAS1	['anat']
A00044345	BAS1	BAS1	['anat']
A00044369	BAS1	BAS1	['anat']
A00044370	BAS1	BAS1	['anat']
A00044405	BAS1	BAS1	['anat']
A00044408	BAS1	BAS1	['anat']
A00044410	BAS1	BAS1	['anat']
A00044427	BAS1	BAS1	['anat']
A00045554	BAS1	BAS1	['anat']
A00045589	BAS1	BAS1	['anat']
A00045590	BAS1	BAS1	['anat']
A00050677	BAS1	BAS1	[]
A00050679	BAS1	BAS1	['anat']
A00050720	BAS1	BAS1	['anat']
A00050721	BAS1	BAS1	['anat']
A00050742	BAS1	BAS1	['anat']
A00050743	BAS1	BAS1	['anat']
A00050795	BAS1	BAS1	['anat']
A00050815	BAS1	BAS1	['anat']
A00050847	BAS1	BAS1	['anat']
A00050847	FLU1	FLU1	['anat']
A00050847	FLU2	FLU2	['anat']
A00050848	BAS1	BAS1	['anat']
A00050848	FLU1	FLU1	['anat']
A00050848	FLU2	FLU2	['anat']
A00050848	TRT	TRT	['anat']
A00050911	BAS1	BAS1	['anat']
A00050912	BAS1	BAS1	['anat']
A00050940	BAS1	BAS1	['anat']
A00050977	BAS1	BAS1	['anat']
A00050998	BAS1	BAS1	['anat']
A00051023	BAS1	BAS1	['anat']
A00051063	BAS1	BAS1	['anat']
A00051064	BAS1	BAS1	['anat']
A00051455	BAS1	BAS1	['anat']
A00051456	BAS1	BAS1	['anat']
A00051456	BAS2	BAS2	['anat']
A00051456	FLU1	FLU1	['anat']
A00051456	FLU2	FLU2	['anat']
A00051457	BAS1	BAS1	['anat']
A00051477	BAS1	BAS1	['anat']
A00051513	BAS1	BAS1	['anat']
A00051514	BAS1	BAS1	['anat']
A00051517	BAS1	BAS1	['anat']
A00051528	BAS1	BAS1	['anat']
A00051529	BAS1	BAS1	['anat']
A00051539	BAS1	BAS1	['anat']
A00051548	BAS1	BAS1	['anat']
A00051603	BAS1	BAS1	['anat']
A00051604	BAS1	BAS1	['anat']
A00051638	BAS1	BAS1	['anat']
A00051658	BAS1	BAS1	['anat']
A00051676	BAS1	BAS1	['anat']
A00051678	BAS1	BAS1	['anat']
A00051679	BAS1	BAS1	['anat']
A00051690	BAS1	BAS1	['anat']
A00051691	BAS1	BAS1	['anat']
A00051691	FLU1	FLU1	['anat']
A00051691	FLU2	FLU2	['anat']
A00051691	TRT	TRT	['anat']
A00051726	BAS1	BAS1	['anat']
A00051727	BAS1	BAS1	['anat']
A00051727	TRT	TRT	['anat']
A00051758	BAS1	BAS1	['anat']
A00051774	BAS1	BAS1	['anat']
A00051796	BAS1	BAS1	['anat']
A00051835	BAS1	BAS1	['anat']
A00051835	BAS2	BAS2	['anat']
A00051835	FLU1	FLU1	['anat']
A00051835	FLU2	FLU2	['anat']
A00051882	BAS1	BAS1	['anat']
A00051882	BAS2	BAS2	['anat']
A00051882	FLU1	FLU1	['anat']
A00051925	BAS1	BAS1	['anat']
A00051927	BAS1	BAS1	['anat']
A00052069	BAS1	BAS1	['anat']
A00052069	FLU1	FLU1	['anat']
A00052069	TRT	TRT	['anat']
A00052070	BAS1	BAS1	['anat']
A00052117	BAS1	BAS1	['anat']
A00052117	BAS2	BAS2	['anat']
A00052118	BAS1	BAS1	['anat']
A00052125	BAS1	BAS1	['anat']
A00052126	BAS1	BAS1	['anat']
A00052165	BAS1	BAS1	['anat']
A00052165	TRT	TRT	['anat']
A00052180	BAS1	BAS1	['anat']
A00052181	BAS1	BAS1	['anat']
A00052181	BAS2	BAS2	['anat']
A00052181	FLU1	FLU1	['anat']
A00052182	BAS1	BAS1	[]
A00052182	FLU1	FLU1	['anat']
A00052182	FLU2	FLU2	['anat']
A00052182	TRT	TRT	['anat']
A00052183	BAS1	BAS1	['anat']
A00052183	FLU1	FLU1	['anat']
A00052183	FLU2	FLU2	['anat']
A00052183	TRT	TRT	['anat']
A00052197	BAS1	BAS1	['anat']
A00052214	BAS1	BAS1	['anat']
A00052234	BAS1	BAS1	['anat']
A00052234	BAS2	BAS2	['anat']
A00052234	FLU1	FLU1	['anat']
A00052234	FLU2	FLU2	['anat']
A00052235	BAS1	BAS1	['anat']
A00052237	BAS1	BAS1	['anat']
A00052237	FLU1	FLU1	['anat']
A00052237	FLU2	FLU2	['anat']
A00052237	TRT	TRT	['anat']
A00052307	BAS1	BAS1	['anat']
A00052319	BAS1	BAS1	['anat']
A00052340	BAS1	BAS1	['anat']
