participant_id	visit_id	session_id	datatype
ON85305	01	01	['anat']
ON85330	01	01	['anat']
ON85400	01	01	['anat']
ON85514	01	01	['anat']
ON85616	01	01	['anat']
ON85981	01	01	['anat']
ON86202	01	01	['anat']
ON86779	01	01	['anat']
ON87054	01	01	['anat']
ON87092	01	01	['anat']
ON87304	01	01	['anat']
ON87313	01	01	['anat']
ON87362	01	01	['anat']
ON87455	01	01	['anat']
ON87538	01	01	['anat']
ON87550	01	01	['anat']
ON87616	01	01	['anat']
ON87631	01	01	['anat']
ON87642	01	01	['anat']
ON87655	01	01	['anat']
ON87725	01	01	['anat']
ON87743	01	01	['anat']
ON87777	01	01	['anat']
ON88512	01	01	['anat']
ON88555	01	01	['anat']
ON88614	01	01	['anat']
ON88700	01	01	['anat']
ON88753	01	01	['anat']
ON88753	02	02	['anat']
ON88762	01	01	['anat']
ON89045	01	01	['anat']
ON89474	01	01	['anat']
ON89475	01	01	['anat']
ON91906	01	01	['anat']
ON92067	01	01	['anat']
ON92220	01	01	['anat']
ON93016	01	01	['anat']
ON93222	01	01	['anat']
ON93426	01	01	['anat']
ON93503	01	01	['anat']
ON94110	01	01	['anat']
ON94131	01	01	['anat']
ON94663	01	01	['anat']
ON94856	01	01	['anat']
ON95003	01	01	['anat']
ON95214	01	01	['anat']
ON95259	01	01	['anat']
ON95422	01	01	['anat']
ON95520	01	01	['anat']
ON95742	01	01	['anat']
ON96240	01	01	['anat']
ON96252	01	01	['anat']
ON96353	01	01	['anat']
ON96440	01	01	['anat']
ON96510	01	01	['anat']
ON96522	01	01	['anat']
ON96530	01	01	['anat']
ON96555	01	01	['anat']
ON96565	01	01	['anat']
ON96602	01	01	['anat']
ON97252	01	01	['anat']
ON97427	01	01	['anat']
ON97451	01	01	[]
ON97503	01	01	['anat']
ON97504	01	01	['anat']
ON97515	01	01	['anat']
ON97526	01	01	['anat']
ON97604	01	01	['anat']
ON97654	01	01	['anat']
ON97765	01	01	['anat']
ON98018	01	01	['anat']
ON98098	01	01	['anat']
ON98130	01	01	['anat']
ON98175	01	01	['anat']
ON98362	01	01	['anat']
ON98502	01	01	['anat']
ON98602	01	01	['anat']
ON98642	01	01	['anat']
ON98664	01	01	['anat']
ON98745	01	01	['anat']
ON98806	01	01	['anat']
ON98826	01	01	['anat']
ON99299	01	01	['anat']
ON99547	01	01	['anat']
ON99620	01	01	['anat']
ON99633	01	01	['anat']
ON99703	01	01	['anat']
ON99731	01	01	['anat']
ON99871	01	01	['anat']
ON99881	01	01	['anat']
ON99943	01	01	['anat']
